user,day,events,uniq_urls,uniq_domains,uniq_pcs,offhours,night,weekend,hour_mean,hour_std,hour_min,hour_max,path_len_mean,path_len_max,kw_hits,job_visits,leak_visits,new_domains,dom_pop_mean,dom_pop_min,offhours_ratio,night_ratio,events_z,uniq_domains_z,offhours_ratio_z,new_domains_z,kw_hits_z,label
OSH0655,2011-02-04,29,18,18,1,6,0,0,14.862068965517242,3.388258485786242,9,20,71.44827586206897,91,2,2,0,0,10.938500155093134,9.486000469200638,0.20689655172413793,0.0,0.0,0.4092609553864408,0.04599374985795158,-0.3089561403302182,-0.5958621884997034,0
FPC0954,2010-06-25,10,10,10,1,0,0,0,10.6,3.687817782917155,7,16,72.6,90,0,0,0,0,11.081246485585421,9.48888078651068,0.0,0.0,0.0,2.5010308036427418,0.0,-0.21821689024057594,-0.5147908660189957,0
CJF0802,2010-05-11,100,41,37,1,0,0,0,11.97,2.6759497511551036,8,17,55.73,91,29,35,0,0,11.28796731412568,9.567525185909115,0.0,0.0,0.0,0.7865207337154896,0.0,-0.3725744088482296,2.268654276911405,0
ARA0252,2010-04-09,95,45,44,1,0,0,0,12.126315789473685,2.4461959406529967,8,16,60.23157894736842,108,21,14,0,0,10.86547757260945,7.734121303328305,0.0,0.0,0.0,0.8350699872642035,0.0,-0.633864753547747,1.5092904380840495,0
BNR0965,2011-04-19,10,10,10,1,0,0,0,12.0,3.1622776601683795,7,15,70.4,99,2,0,0,0,10.41104123481475,9.484557193474393,0.0,0.0,0.0,0.7772047013906784,0.0,-0.2916472904275978,0.693253357293578,0
KMW0545,2011-01-19,90,35,33,1,0,0,0,12.555555555555555,3.155559072284444,8,17,73.52222222222223,107,0,7,0,0,11.311737383125951,8.461891875631148,0.0,0.0,0.0,0.5550212288271604,0.0,0.0,-0.34098060823646825,0
NBC0412,2010-02-24,100,40,40,1,0,0,0,12.5,2.9249881291307056,8,17,74.82,105,1,1,0,0,11.289205826573943,9.161360189754465,0.0,0.0,0.0,0.3883880184254278,0.0,-0.704750377839033,-0.9165147189913603,0
PKB0429,2011-02-25,95,43,42,1,0,0,0,11.842105263157896,2.6829476861605293,8,16,75.21052631578948,103,12,3,0,0,10.717761376542775,8.212839584676484,0.0,0.0,0.0,0.7041131589766499,0.0,-0.21319971636036186,-0.09372833339472851,0
WAS0254,2010-04-30,95,32,30,1,0,0,0,11.157894736842104,2.9975727396057175,7,16,72.90526315789474,110,3,0,0,0,10.33967723482086,8.281470857895167,0.0,0.0,0.0,-0.7635506353641971,0.0,-0.7692432801569197,-0.11834522506599597,0
RAW0915,2010-01-04,100,41,40,1,8,0,0,13.84,3.73820029080056,8,19,72.34,104,3,2,0,14,10.55912416581852,8.797095076549056,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0
AKH0758,2010-12-28,29,14,14,1,0,0,0,12.551724137931034,2.5437066162892497,8,16,69.75862068965517,100,5,0,0,0,10.691588621491778,8.098642843759418,0.0,0.0,0.0,0.1619971509546663,0.0,-0.22360579775445327,3.9722419535017925,0
ARL0034,2010-12-01,143,38,35,1,0,0,0,11.216783216783217,2.52073055624379,7,15,79.25874125874125,120,31,0,0,0,11.381244794587987,9.29596745794362,0.0,0.0,0.0,0.2380851714635195,0.0,-0.324892089274858,-0.2821612683738701,0
EMW0105,2010-11-09,114,50,42,1,0,0,0,12.87719298245614,2.7269236155246546,9,17,73.66666666666667,114,2,1,0,0,10.732078453903046,8.09346227450118,0.0,0.0,0.0,-0.012413980966649354,0.0,-0.21821689024054072,-0.8223438680888708,0
JGM0934,2010-07-22,95,34,34,1,0,0,0,10.621052631578948,3.186337013096737,7,16,77.69473684210526,114,0,0,0,0,10.759342892623502,5.783825182329737,0.0,0.0,0.0,-0.6393480113791563,0.0,-0.372192956888075,-0.49253126144025344,0
NMS0280,2010-04-26,30,15,15,1,0,0,0,13.066666666666666,2.625253135030699,9,17,69.23333333333333,98,0,0,0,0,10.337947487160713,9.436599066190539,0.0,0.0,0.0,-1.7114490331114014,0.0,-0.6196763753946817,-1.1711687870871197,0
MLG0475,2011-02-16,10,8,8,1,0,0,0,12.4,2.9888682361946524,8,17,71.2,107,0,0,0,0,10.869508784533048,9.444621667700849,0.0,0.0,0.0,-0.5069443732186988,0.0,-0.38822267472941807,-0.3882226747294199,0
MLP0668,2010-01-14,95,43,42,1,0,0,0,11.389473684210527,2.6023505612136604,7,16,73.78947368421052,117,2,0,0,2,10.527346735682444,7.884576510596324,0.0,0.0,0.0,1.754700516270928,0.0,-0.9064981880292642,-0.06914777997184501,0
KSH0569,2010-09-30,95,41,39,1,0,0,0,12.663157894736843,2.750669266010411,8,17,70.61052631578947,104,0,0,0,1,10.959591363789693,9.47639014430085,0.0,0.0,0.0,0.7018248276531158,0.0,0.7915586063846031,-0.6795291845433371,0
HDJ0446,2010-06-22,10,7,7,1,0,0,0,12.6,3.1692971530679235,7,17,67.2,89,0,0,0,0,10.908415748203659,8.892061625546935,0.0,0.0,0.0,-1.3116503812465927,0.0,-0.39840842533678744,-0.2182168902405749,0
AJF0370,2010-05-25,114,34,33,1,0,0,0,11.771929824561404,2.56261442729811,8,16,72.75438596491227,106,2,8,0,0,10.771155765972782,8.35490952835879,0.0,0.0,0.0,-0.6670850419537951,0.0,-0.4884668409159846,-0.39623340022331743,0
RFP0380,2010-10-26,95,24,24,1,0,0,0,11.126315789473685,2.388991175242455,8,15,75.2,117,6,2,0,0,10.992156115268559,8.56197533418813,0.0,0.0,0.0,-0.1483350358736447,0.0,0.0,1.1280732751700686,0
WBC0315,2010-10-26,162,24,24,1,0,0,0,10.271604938271604,2.372263880239923,8,15,78.01234567901234,107,8,0,0,0,11.666689050622,9.9167985665958,0.0,0.0,0.0,-3.305050186844783,0.0,-0.21319971636038512,0.05998942588200972,0
AAF0535,2010-01-15,29,21,20,1,0,0,0,12.586206896551724,2.36820066384512,9,16,73.58620689655173,98,0,1,0,2,11.167697940373735,9.57519179719905,0.0,0.0,0.0,1.7710641120531196,0.0,-0.5830927347187712,0.0,0
JSA0775,2010-10-29,29,20,20,1,0,0,0,11.931034482758621,2.3441573948064196,9,16,65.44827586206897,91,0,0,0,2,10.197243712024953,8.467162257810672,0.0,0.0,0.0,0.20412410356527325,0.0,3.3548046549478343,-0.9465876567055937,0
KMS0657,2010-04-05,29,14,14,1,6,0,0,14.482758620689655,3.9697129228264325,9,21,79.6896551724138,99,1,0,0,0,10.878358960140627,8.329899292995725,0.20689655172413793,0.0,0.0,0.04663708531445346,-0.1772121658026388,-0.22360579775445888,0.37501218609328557,0
ZSK0258,2010-04-27,95,36,36,1,0,0,0,11.094736842105263,2.621813909241476,7,16,67.77894736842106,107,5,0,0,0,10.95686888367499,8.527539483470381,0.0,0.0,0.0,0.7572594659044594,0.0,-0.2988065273349029,-0.4215980115793239,0
JXH0493,2010-08-06,162,48,47,1,0,0,0,12.419753086419753,2.7723756995400812,8,17,73.61728395061728,120,37,3,0,0,10.93324832280266,8.772145439245099,0.0,0.0,0.0,1.0617471929698958,0.0,-0.2131997163603073,-0.535114763625583,0
TLM0797,2011-03-15,95,42,38,1,0,0,0,12.126315789473685,2.9651956458832642,8,17,75.14736842105263,106,3,3,0,0,10.691533697007221,8.374707543119483,0.0,0.0,0.0,0.4212610908822672,0.0,-0.2131997163602744,-0.3302437398879045,0
HBB0056,2011-03-18,95,50,45,1,0,0,0,12.91578947368421,2.612014621080646,8,17,71.92631578947369,106,10,6,0,0,10.712495090984746,8.741136422901011,0.0,0.0,0.0,1.0770939506418964,0.0,-0.30895614033024554,0.4851493920592082,0
MAE0331,2010-01-27,29,17,17,1,0,0,0,12.10344827586207,3.488192610038768,7,18,75.62068965517241,98,0,0,0,1,11.220841165877045,9.721905722077173,0.0,0.0,0.0,0.5589493937273156,0.0,-0.7860009824591617,0.0,0
GCL0016,2011-04-17,114,20,20,1,0,0,1,12.25438596491228,3.393933691575327,7,17,72.12280701754386,104,0,0,0,0,11.257034405362548,9.700452954144632,0.0,0.0,0.0,-2.829538554986674,0.0,-0.2041231452367763,-1.1274258675875506,0
GTD0219,2010-06-07,114,46,43,1,0,0,0,11.236842105263158,2.8387415620772094,7,15,81.25438596491227,107,0,0,0,0,10.772678545806341,7.302496423727326,0.0,0.0,0.0,-0.08241542146576866,0.0,-0.4094461424806154,-1.0333640551604026,0
BBS0422,2010-03-15,95,32,30,1,0,0,0,11.884210526315789,3.448290226637261,7,18,70.15789473684211,104,0,1,0,1,11.557355880097026,9.001839097398843,0.0,0.0,0.0,0.020933767227706002,-0.286221589378033,1.0035985033314763,0.0,0
FLM0213,2011-04-11,143,23,22,1,0,0,0,11.811188811188812,2.53968792845862,7,15,82.55944055944056,120,100,1,0,0,11.319031079550333,8.727616178321068,0.0,0.0,0.0,-0.8790345807269558,0.0,-0.2182168902405964,3.127374962235594,0
AIP0982,2010-04-13,100,27,27,1,0,0,0,12.46,3.121835771762924,7,17,74.4,112,0,0,0,0,10.509461246765545,8.25088114470065,0.0,0.0,0.0,0.7593261803858471,0.0,-0.31662274080256636,0.0,0
JRS0362,2010-10-01,114,43,42,1,0,0,0,11.236842105263158,2.1669383465750642,8,16,58.12280701754386,108,40,26,0,0,10.944198756152257,9.537843938614635,0.0,0.0,0.0,1.0507648488450074,0.0,0.0,2.172311952249812,0
TQS0212,2010-07-02,143,39,38,1,0,0,0,11.34965034965035,2.470270388515521,7,15,76.43356643356644,120,21,0,0,0,10.69191648569082,8.727616178321068,0.0,0.0,0.0,0.2559719621842975,0.0,-0.4605650198081455,-1.0182724993786567,0
AMD0077,2010-09-28,190,49,46,1,0,0,0,10.994736842105263,2.5333696079713977,7,15,72.89473684210526,107,29,8,0,0,11.187601110835095,9.02713842775492,0.0,0.0,0.0,-0.298436414057513,0.0,0.0,-0.7108988194152825,0
IAR0694,2010-10-25,95,35,35,1,2,0,0,13.463157894736842,2.9815408208329783,9,19,70.4,106,1,12,0,0,11.542528180182043,8.065265208897733,0.021052631578947368,0.0,0.0,0.7314219617370771,0.18222257878465392,0.0,0.7175057724084852,0
CUD0795,2011-03-24,95,36,34,1,0,0,0,12.652631578947368,3.0274222623068816,8,17,78.8,134,4,3,0,0,11.119213774688621,8.954544488386723,0.0,0.0,0.0,0.3711236721603803,0.0,0.0,0.09283391287923269,0
LQC0479,2010-02-17,162,49,48,1,0,0,0,13.0,2.727818503643501,8,17,83.14197530864197,121,71,0,0,1,11.166246482413676,8.513586695822125,0.0,0.0,0.0,-0.17562721033843898,0.0,-0.4556494128502357,2.540016612989203,0
VLB0647,2010-12-14,29,21,21,1,4,0,0,14.379310344827585,3.200600313149399,9,21,71.13793103448276,98,0,0,0,0,11.28481686742326,9.721905722077173,0.13793103448275862,0.0,0.0,1.9014551073601322,-1.0344525181405966,-0.22360579775444173,-0.5251718632744528,0
GCR0554,2011-03-30,95,32,32,1,0,0,0,12.294736842105262,3.2481539248275935,7,18,70.89473684210526,107,3,11,0,0,11.610827268524144,8.727616178321068,0.0,0.0,0.0,0.6992199977412555,0.0,0.0,-0.8206304680311486,0
ONL0276,2010-10-22,95,38,37,1,0,0,0,12.178947368421053,2.9963770583696343,7,17,72.56842105263158,125,0,0,0,0,11.322677898153957,8.065265208897733,0.0,0.0,0.0,1.0787909975695729,0.0,-0.3089561403302507,-0.9629606599267522,0
BAJ0654,2010-09-28,29,16,16,1,7,0,0,14.551724137931034,4.031892562490719,9,21,81.93103448275862,111,0,2,0,0,11.483345725004906,9.8769895612299,0.2413793103448276,0.0,0.0,0.37418315641825795,0.6184000149679023,-0.21821689024058655,0.0,0
AHD0848,2010-12-17,10,8,8,1,0,0,0,12.4,3.5652645218989165,8,18,64.8,85,2,0,0,0,10.79174469038897,9.48888078651068,0.0,0.0,0.0,-0.42495816193749064,-1.009849193887733,-0.21319971636028295,0.8756509658999456,0
SPA0141,2010-05-11,108,32,31,1,0,0,0,11.675925925925926,3.2261452467829557,7,17,74.24074074074075,113,0,0,0,0,11.62872651457352,9.98386866448294,0.0,0.0,0.0,0.8831797423976252,-0.308943015976984,-0.3882226747294175,0.0,0
IDO0176,2010-07-09,162,29,29,1,0,0,0,10.802469135802468,2.438917146372046,7,15,79.88888888888889,99,4,0,0,0,11.632245349053642,8.798756582859841,0.0,0.0,0.0,0.1353088778100203,0.0,0.0,-0.9860104125606752,0
JFC0757,2010-08-03,29,23,23,1,0,0,0,12.448275862068966,2.515469381029425,8,16,67.13793103448276,99,7,5,0,0,10.712989876204011,9.567525185909115,0.0,0.0,0.0,1.0208647260562762,0.0,-0.4733798918635002,0.9233170889386769,0
SGB0140,2010-02-12,10,10,10,1,0,0,0,12.2,2.9363620727393664,9,16,69.5,91,0,0,0,0,10.885446373160951,9.3048320350689,0.0,0.0,0.0,1.4120460424812453,0.0,-0.799502217583814,-0.5298559748150363,0
WDD0366,2010-12-21,114,45,44,1,0,0,0,11.68421052631579,2.3435688293586163,8,16,80.19298245614036,108,1,5,0,0,10.771266586232713,9.049114723476961,0.0,0.0,0.0,1.1242380027318015,0.0,-0.4094461424806092,0.6661991583937059,0
JTS0389,2010-10-28,95,38,36,1,0,0,0,11.536842105263158,2.644989346862626,7,16,62.38947368421053,106,18,20,0,0,11.17875237093146,9.095153962167066,0.0,0.0,0.0,0.14350741809123163,0.0,-0.21319971636030494,0.909786269007043,0
VFM0814,2010-11-09,95,47,44,1,22,0,0,14.76842105263158,4.208533963116017,8,20,69.53684210526316,108,9,3,0,0,10.695121541163797,8.527539483470381,0.23157894736842105,0.0,0.0,0.334627064628787,1.7373298793077259,-0.4605650198081396,-0.09744294904743851,0
NBC0412,2011-03-29,100,40,39,1,0,0,0,12.93,3.3371341966520696,8,18,75.11,107,4,1,0,0,11.20529616826681,7.302496423727326,0.0,0.0,0.0,0.391196243627854,0.0,-0.3089561403302572,0.0,0
UJC0737,2010-08-23,162,44,41,1,0,0,0,12.203703703703704,2.5927248643506733,7,16,73.28395061728395,115,25,0,0,0,11.32810279995642,9.239510749275963,0.0,0.0,0.0,0.4141395251933653,0.0,-0.21821689024068008,-0.9773176100013146,0
BBH0810,2010-07-06,95,43,41,1,14,0,0,14.136842105263158,3.686116927977045,8,20,63.82105263157895,125,18,10,0,0,10.889219207234534,9.435960853165286,0.14736842105263157,0.0,0.0,0.7677283592695885,0.19404131171472716,-0.3913392021834498,0.8765792801529947,0
MDH0686,2010-11-05,95,34,32,1,0,0,0,14.08421052631579,2.919717116488095,9,18,68.6421052631579,121,5,7,0,0,11.50461782430535,9.282009658666542,0.0,0.0,0.0,-0.37716913106477246,-0.5789812000573399,-0.2674308153288773,0.7340853297129317,0
IUY0279,2010-02-05,90,22,22,1,0,0,0,14.877777777777778,1.4520638375307986,13,17,71.53333333333333,108,7,0,0,0,11.043336335305964,9.074978734045507,0.0,0.0,0.0,-1.30622125360669,0.0,-1.0121211425000851,2.602197201840854,0
CAB0388,2010-05-10,95,38,36,1,0,0,0,11.242105263157894,2.439549092770185,8,15,71.97894736842105,107,6,2,0,0,11.593672741948051,9.47639014430085,0.0,0.0,0.0,1.365594179103955,0.0,-0.31662274080259395,1.355755790459401,0
MJB0588,2010-03-08,10,7,7,1,0,0,0,15.6,0.5163977794943233,15,16,69.4,87,0,0,0,1,11.589414923632797,9.860788798003012,0.0,0.0,0.0,-1.5007492116190262,0.0,0.36514797167054913,-0.6936747483781807,0
SLB0049,2010-11-19,190,63,61,1,0,0,0,12.215789473684211,2.7256887208673004,8,17,76.22631578947369,107,7,19,0,2,10.978886255682415,8.512984346642183,0.0,0.0,0.0,1.132416783116562,0.0,6.488078946936359,-0.27583800682243104,0
NNS0059,2010-07-06,95,44,40,1,0,0,0,13.178947368421053,3.479358425111149,7,18,69.15789473684211,103,5,1,0,0,11.188878560707275,8.299534570332597,0.0,0.0,0.0,0.807083922326643,-0.4733531288038025,-0.39840842533682014,0.0666721995795485,0
WVB0539,2010-10-04,143,27,25,1,0,0,0,11.552447552447552,2.5610251074722234,8,16,75.13286713286713,105,1,0,0,0,10.683441463518246,7.302496423727326,0.0,0.0,0.0,-1.5290351316761515,0.0,0.0,-1.3971053582665878,0
CGA0629,2010-10-14,162,43,42,1,0,0,0,12.135802469135802,2.8317327242536074,8,17,75.93827160493827,107,3,0,0,0,11.716247152545343,8.25088114470065,0.0,0.0,0.0,0.6506973707002687,0.0,-0.3089561403302451,-2.2008170077697846,0
AHC0142,2010-02-04,95,18,18,1,0,0,0,11.936842105263159,1.0397475789803594,9,13,74.10526315789474,107,1,0,0,0,12.181753503945176,11.420843070258245,0.0,0.0,0.0,-1.5027953926826252,0.0,-1.0721451169924454,-0.979474618193034,0
GBM0603,2010-02-17,162,55,51,1,0,0,0,12.123456790123457,2.7431799838120585,7,16,75.15432098765432,108,16,2,0,0,11.080773824996525,8.249575150000199,0.0,0.0,0.0,0.47098324636149397,0.0,-1.1359048501161702,1.604902728364706,0
MSS0001,2010-05-20,400,63,60,1,0,0,0,10.6875,1.947903892376324,8,15,68.6125,108,9,1,0,0,11.252176258301848,9.221675881639928,0.0,0.0,0.0,0.07351985094564895,0.0,-0.36285109411203686,-0.26517240315879975,0
CCH0685,2010-03-08,95,42,40,1,0,0,0,13.694736842105263,2.899279749922221,9,18,72.26315789473684,104,0,0,0,0,10.957800958967939,9.309280319831085,0.0,0.0,0.0,0.498444662055656,-0.5128954490346572,-0.5932675263499475,-0.9704307077261576,0
MKS0204,2010-03-11,108,35,34,1,0,0,0,11.925925925925926,2.9313124351717605,7,17,81.25,110,0,1,0,0,10.574625991371093,7.8628820346414905,0.0,0.0,0.0,1.5638720606803986,0.0,-0.5003717510065827,0.0,0
ILC0838,2010-07-06,10,9,9,1,0,0,0,15.0,2.981423969999719,10,18,80.0,89,0,0,0,0,10.726382042643076,9.074978734045507,0.0,0.0,0.0,0.8229506072056569,-1.301781761641087,-0.5773492691913591,-0.31662274080257224,0
JER0404,2010-10-21,95,36,33,1,0,0,0,12.83157894736842,3.4414637891917494,7,18,70.77894736842106,102,5,0,0,0,10.631332366057356,8.83127373772255,0.0,0.0,0.0,0.07284438470564923,-0.515209814895583,-0.21319971636028626,-0.5881742924110751,0
IWM0816,2010-02-01,95,28,28,1,16,0,0,13.284210526315789,3.9911155532585743,8,20,70.6842105263158,94,0,6,0,0,11.087253549587198,8.512984346642183,0.16842105263157894,0.0,0.0,0.0,0.3732053158491962,-0.7178119895629478,-0.47643537839995853,0
SKG0759,2010-10-26,29,13,13,1,0,0,0,11.03448275862069,2.8218884079977586,8,16,81.86206896551724,110,0,2,0,0,10.404084527417842,8.79527937019457,0.0,0.0,0.0,-1.375830913835665,0.0,-0.43010316089073547,-1.3674340290237659,0
EPW0434,2011-02-02,95,21,20,1,0,0,0,12.357894736842105,2.865479758107,7,17,72.51578947368421,100,8,0,0,0,10.345556853466595,8.512783482927537,0.0,0.0,0.0,-1.058738940258834,0.0,-0.38822267472940875,1.121607190886711,0
ESH0283,2011-01-14,95,19,19,1,0,0,0,12.589473684210526,2.3587534430608,9,17,65.82105263157895,108,3,1,0,0,10.307253375307322,5.501258210544727,0.0,0.0,0.0,-1.7946831241337204,0.0,-0.5158625818532002,-0.36298974577653786,0
SDF0017,2011-04-25,114,30,30,1,0,0,0,12.666666666666666,3.150127590242697,8,17,72.55263157894737,113,18,0,0,0,11.509729496199492,9.0831885863157,0.0,0.0,0.0,0.1898405719833203,0.0,-0.22360579775439723,-0.4316352746959968,0
TET0621,2010-08-12,162,41,40,1,0,0,0,11.962962962962964,2.790598432868221,7,17,75.22839506172839,100,7,0,0,0,11.276425715558322,8.454253391642363,0.0,0.0,0.0,0.1282776492283319,0.0,-0.3714022667576837,0.702659343574397,0
EIM0156,2011-04-18,95,18,17,1,0,0,0,11.357894736842105,3.2153746000410286,7,15,84.6,120,86,0,0,0,11.586393939460866,9.30801139914963,0.0,0.0,0.0,-1.6309580600430595,-0.5286185833758325,0.0,4.222857594187571,0
WVB0539,2010-05-04,143,55,52,1,0,0,0,11.566433566433567,2.5661925557587373,7,16,71.14685314685315,120,28,3,0,0,11.134198182962336,7.302496423727326,0.0,0.0,0.0,1.0209340028387888,0.0,-0.4298501502558322,1.1207752373260211,0
JRL0574,2010-12-07,10,8,8,1,0,0,0,13.7,3.334999583541537,8,18,73.2,103,0,0,0,0,10.957443267735112,9.3048320350689,0.0,0.0,0.0,-0.723973053628772,0.0,-0.3248920892748324,-0.9689620680282248,0
MVF0594,2010-01-18,10,4,4,1,0,0,0,13.3,3.3349995835415367,8,18,75.0,86,0,0,0,0,10.045840734584052,9.721005982940808,0.0,0.0,0.0,-3.432462866740434,0.0,-2.7136008739277004,0.0,0
NKP0236,2010-06-29,95,27,27,1,0,0,0,12.91578947368421,2.9738690247695434,8,17,69.91578947368421,99,12,3,0,0,11.424760931139192,9.38235903577424,0.0,0.0,0.0,-0.786213531387605,0.0,-0.31662274080253006,-0.6628938620439677,0
RTO0313,2011-03-29,162,55,49,1,0,0,0,11.104938271604938,2.1886438260731627,7,15,80.27160493827161,129,1,1,0,0,11.057977447841544,8.212839584676484,0.0,0.0,0.0,0.09109274652580814,-0.21319797062826015,-0.38822267472940825,-1.316795847872435,0
TET0621,2011-01-03,162,40,36,1,0,0,0,11.376543209876543,2.707283555461839,7,16,75.68518518518519,107,8,0,0,0,11.458802308437521,8.35490952835879,0.0,0.0,0.0,-0.15840532487187176,0.0,-0.235701760396586,0.7501811463845588,0
WIQ0567,2010-01-23,95,20,19,1,0,0,1,13.336842105263157,2.554139428356424,9,17,73.07368421052631,104,11,0,0,3,11.26804234732807,9.160729871422848,0.0,0.0,0.0,-2.768735155014016,0.0,-0.1768175237839857,2.5099791796025492,0
SGM0021,2010-06-02,114,48,46,1,0,0,0,11.105263157894736,2.483105467352017,7,15,76.84210526315789,112,0,1,0,0,10.648169156650955,7.315218389752975,0.0,0.0,0.0,0.6229606283043312,0.0,-0.6438357736404101,-0.3166227408025722,0
BAM0636,2010-09-10,29,14,14,1,7,0,0,14.241379310344827,3.897390815970835,9,21,63.41379310344828,99,0,0,0,0,10.824383726059601,8.738735461363474,0.2413793103448276,0.0,0.0,-0.22487524006095952,0.1987619571372187,-0.2182168902405645,0.0,0
LAM0911,2011-02-18,143,55,55,1,5,0,0,13.167832167832168,3.3208390548131113,8,19,68.61538461538461,104,18,6,0,0,10.795882812912598,8.405367376233981,0.03496503496503497,0.0,0.0,0.5273425414067713,-0.9270134544344115,-0.2916472904275983,0.904639988915255,0
MSD0939,2010-02-05,95,33,33,1,0,0,0,11.284210526315789,2.5792261658841875,7,16,71.22105263157894,107,1,0,0,1,11.674488681321291,9.535896096856046,0.0,0.0,0.0,0.22133710374132257,0.0,-0.3636420031655407,0.44970413197038356,0
CJC0494,2010-09-22,162,37,35,1,0,0,0,12.185185185185185,2.984894105765948,8,17,81.71604938271605,120,49,0,0,0,11.736506478438187,9.30801139914963,0.0,0.0,0.0,-0.06543673726128756,0.0,-0.33997041430022057,-0.1002382110910428,0
